ticker,date,monthly_return,annualised_vol,annualised_return,sharpe_ratio,vix,name,sector,subsector,country,market_cap_bn,esg_score,env_score,social_score,gov_score,scope1_ktco2e,scope2_ktco2e,scope3_ktco2e,revenue_mn,renewable_energy_pct,employees,women_mgmt_pct,board_diversity_pct,board_independence_pct,taxonomy_eligible_pct,taxonomy_aligned_pct,has_sbti,net_zero_year,controversy_score,carbon_intensity
D,2022-10-31,0.017391034236122205,0.3546860871467187,0.20869241083346646,0.5883862333374785,30.005714416503906,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2022-11-30,-0.1285586922702011,0.39740555146301226,-1.5427043072424134,-3.881939498738979,23.436190650576638,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2022-12-31,0.015621452687611725,0.17383065040540938,0.1874574322513407,1.078391134211089,21.784285681588308,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2023-01-31,0.038321378112953886,0.17456623864188048,0.482849364223219,2.765995120131882,20.202999973297118,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2023-02-28,-0.13178557728554385,0.2612146287549321,-1.7478929197872133,-6.691405179405407,20.06210537960655,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2023-03-31,0.020325082258720095,0.2549939416468284,0.22269220561728104,0.8733235157630297,21.644347895746645,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2023-04-30,0.023048690981934183,0.1889293381795059,0.30569842776039025,1.6180569450253377,17.8178946344476,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2023-05-31,-0.1259913670193008,0.19083237749910248,-1.4431738404029002,-7.562520885166291,17.64409099925648,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2023-06-30,0.04462305376909703,0.20207170131594102,0.5354766452291644,2.6499338687307907,13.994285628909157,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2023-07-31,0.03498726354474624,0.20190880104633888,0.4408395206638026,2.1833596077995043,13.943999910354615,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2023-08-31,-0.08270333191545076,0.20085051398821988,-0.9061408540301562,-4.511518721248095,15.853912975477135,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2023-09-30,-0.08053407313743133,0.2501524352680102,-1.0147293215316346,-4.056443905670822,15.241000032424926,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2023-10-31,-0.09857000248212766,0.293514130630703,-1.1290745738861896,-3.8467469060519672,18.887727303938433,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2023-11-30,0.13644975144929417,0.33287549796589305,1.63739701739153,4.918947256248041,14.077142897106352,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2023-12-31,0.037876184805761826,0.22497086716911444,0.477239928552599,2.12134101876333,12.718499994277954,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2024-01-31,-0.025900281912755174,0.20734673582859744,-0.3108033829530621,-1.4989547904433218,13.395238149733771,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2024-02-29,0.06275174617267854,0.31158333385764886,0.7906720017757496,2.537594010522331,13.944000101089477,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2024-03-31,0.03351942454890544,0.3787044138466178,0.4223447493162086,1.1152358775709066,13.787499904632568,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2024-04-30,0.03767654638747686,0.2142574623648497,0.431567713165644,2.0142482245530666,16.137727087194268,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2024-05-31,0.06955599016939795,0.1401580596938403,0.7967322510312856,5.684526831861533,13.090454535050826,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2024-06-30,-0.09468581372381335,0.14515200207422962,-1.255832897810577,-8.65184689060199,12.676842037000155,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2024-07-31,0.08925287439755382,0.21786746847377397,1.0223511067356164,4.692536769704482,14.470000050284646,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2024-08-31,0.058554627604995975,0.21202810426247917,0.6707166434754084,3.163338397088614,19.31227272207087,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2024-09-30,0.034031292533165725,0.14130416326385706,0.42879428591788815,3.034548140787623,17.768999814987183,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2024-10-31,0.03251121864234996,0.25594008275111524,0.35620987382053,1.391770565952815,19.96086958180303,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2024-11-30,-0.00011869305199985192,0.21946354054727552,-0.0014955324551981343,-0.006814491607438438,16.121000051498413,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
D,2024-12-31,-0.08563621894584228,0.15354586006426796,-1.0790163587176127,-7.027323030825976,15.792000102996827,Dominion Energy,Utilities,Electric Utility,US,46.2,62,58,60,68,28000,650,4800,14400,22,17200,25,30,90,48,25,True,2050,1,1989.5833333333333
DLR,2020-08-31,-0.028433141127064743,0.24864791498966834,-0.3411976935247769,-1.3722121640913585,22.88952382405599,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2020-09-30,-0.0472700113761958,0.3067431592307007,-0.5672401365143496,-1.8492348384784345,27.647619065784273,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2020-10-31,-0.015210665216666475,0.20111305196522677,-0.17423125611817963,-0.8663349017661215,29.438636086203836,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2020-11-30,-0.0632112482895123,0.3665504725223335,-0.7964617284478549,-2.1728569137210085,24.995500087738037,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2020-12-31,0.04545234206223747,0.22265996908138697,0.5206359181674474,2.3382555935644804,22.374090974981133,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2021-01-31,0.033863475663369336,0.26451805533562495,0.4491366245878459,1.697943166934196,24.90999984741211,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2021-02-28,-0.06427947459602068,0.2241485426878931,-0.852548820957748,-3.803499281031893,23.140526219418174,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2021-03-31,0.05652329578118986,0.28179936893745944,0.6192987189939063,2.197658289048011,21.843043534652047,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2021-04-30,0.09367504041979802,0.232996489600868,1.1241004850375762,4.824538287951049,17.416190556117467,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2021-05-31,-0.017045372018655303,0.15671362463590865,-0.2147716874350568,-1.370472337258703,19.7604998588562,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2021-06-30,0.0014572767809386544,0.19376396950711475,0.016692443127115496,0.08614833381859764,16.956818147139117,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2021-07-31,0.025593677744959575,0.17995504931533354,0.3071241329395149,1.7066713832594058,17.60333351861863,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2021-08-31,0.06251164746279858,0.1622547596965725,0.7160425073011474,4.413075515566976,17.47772723978216,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2021-09-30,-0.11575342545987354,0.2618614947663075,-1.3890411055184826,-5.304487804738538,19.8247617994036,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2021-10-31,0.09072126390613888,0.22917135056777857,1.0886551668736666,4.750398180996413,17.869047573634557,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2021-11-30,0.0626944328709167,0.2002310992787251,0.7523331944510003,3.757324397464051,18.500476246788388,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2021-12-31,0.06166151066393166,0.20718694638211918,0.7063045766959445,3.4090206406792265,21.354545506564055,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2022-01-31,-0.16727055016173775,0.22537516233253535,-2.1076089320378957,-9.35155813189464,23.18100004196167,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2022-02-28,-0.0969417736336744,0.3164314407822955,-1.2857540502992604,-4.063294238779066,25.74842111687911,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2022-03-31,0.06096083011247844,0.2202788049661538,0.6679186603628072,3.0321512796722954,26.968695682028066,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2022-04-30,0.033294427108594316,0.2940962193716902,0.41950978156828833,1.426437179180789,24.37350015640259,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2022-05-31,-0.03904444797550555,0.4062692515800172,-0.46853337570606657,-1.1532582736298616,29.445714587257022,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2022-06-30,-0.05724174923683356,0.3716350930818331,-0.6869009908420027,-1.8483211182931771,28.100000018165225,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2022-07-31,0.02395964863869482,0.32680286772271555,0.30189157284755475,0.9237727164123375,24.86850004196167,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2022-08-31,-0.06653949053927766,0.22763427658142232,-0.7290413746042596,-3.202687159213869,22.169565366662066,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2022-09-30,-0.20385663581227498,0.36163146649897443,-2.4462796297472997,-6.764565189611997,27.406190418061755,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2022-10-31,0.016617995805541907,0.38548392737850656,0.1994159496665029,0.5173132665287402,30.005714416503906,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2022-11-30,0.12632454757284972,0.5387069311693796,1.5158945708741967,2.813950374805129,23.436190650576638,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2022-12-31,-0.1006596703681951,0.26314156096725355,-1.2079160444183414,-4.590365885108737,21.784285681588308,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2023-01-31,0.1380320661391583,0.3170566567929823,1.7392040333533945,5.485467647786949,20.202999973297118,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2023-02-28,-0.09197598505623306,0.27983828894363066,-1.2198920123247752,-4.3592748402292605,20.06210537960655,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2023-03-31,-0.03935435587257641,0.4135321741395776,-0.43118685564735887,-1.0426924012491041,21.644347895746645,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2023-04-30,0.015338561559602004,0.43969967250143976,0.20343776384314238,0.46267435835417015,17.8178946344476,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2023-05-31,0.04219778060866053,0.4762014152754682,0.48335639606283876,1.0150251144953688,17.64409099925648,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2023-06-30,0.11904103254418275,0.1910457873373007,1.428492390530193,7.477225279027585,13.994285628909157,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2023-07-31,0.09475153013084436,0.34218882918784616,1.193869279648639,3.488919502375862,13.943999910354615,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2023-08-31,0.05696177381725298,0.18476219953813963,0.6241029131281631,3.377871202487673,15.853912975477135,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2023-09-30,-0.07281320536057956,0.24104442462020528,-0.9174463875433024,-3.8061298824432486,15.241000032424926,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2023-10-31,0.03130247119879781,0.3117039843764117,0.3585555791862295,1.1503079753810272,18.887727303938433,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2023-11-30,0.1124941048729552,0.2528200307164999,1.3499292584754623,5.339486964896414,14.077142897106352,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2023-12-31,-0.020665341156555495,0.16957131841028747,-0.26038329857259923,-1.5355385628516904,12.718499994277954,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2024-01-31,0.0459019326644673,0.279667607756728,0.5508231919736075,1.9695637846366079,13.395238149733771,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2024-02-29,0.05079160800065741,0.41060313889884886,0.6399742608082832,1.5586199913730796,13.944000101089477,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2024-03-31,-0.008231260304922605,0.24759896334246564,-0.10371387984202482,-0.4188784898043912,13.787499904632568,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2024-04-30,-0.034755980258340036,0.24003276567224396,-0.3981139556864404,-1.6585817130901646,16.137727087194268,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2024-05-31,0.04936101066019205,0.2750571540226636,0.5654079402894726,2.0556016523129053,13.090454535050826,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2024-06-30,0.054380446825460504,0.16699462560148748,0.7212564526324236,4.319039909425678,12.676842037000155,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2024-07-31,-0.014378001695532383,0.24906797453206192,-0.1646934739670073,-0.6612390624544413,14.470000050284646,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2024-08-31,0.01625161188266322,0.22713636483025393,0.18615482701959687,0.8195729783679341,19.31227272207087,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2024-09-30,0.07487401724100651,0.2248784619474911,0.9434126172366819,4.195211088988006,17.768999814987183,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2024-10-31,0.10169365550229649,0.34563958364792063,1.1142087472425528,3.2236144236810587,19.96086958180303,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2024-11-30,0.09617011737225756,0.25635707719944806,1.2117434788904453,4.726779896728571,16.121000051498413,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DLR,2024-12-31,-0.09644421373316114,0.20250787336834608,-1.2151970930378304,-6.000739985192977,15.792000102996827,Digital Realty,Digital Infrastructure,Data Centers,US,42.1,71,74,67,73,62,1800,1500,5500,75,4200,28,33,88,65,45,True,2040,0,338.54545454545456
DNNGY,2020-08-31,-0.008762220624473738,0.16502368126728523,-0.10514664749368485,-0.6371609619069225,22.88952382405599,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2020-09-30,-0.016300056408049435,0.23990615703481175,-0.19560067689659322,-0.8153216212296313,27.647619065784273,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2020-10-31,0.14686043356097112,0.3892702111179382,1.6822195116983965,4.321469929248529,29.438636086203836,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2020-11-30,0.1295942148969581,0.36483427576177857,1.6328871077016722,4.475695449097219,24.995500087738037,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2020-12-31,0.1358607875281007,0.34028147978029094,1.5562235662309718,4.5733419498345205,22.374090974981133,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2021-01-31,-0.0692847835501017,0.4984726670857531,-0.9189350239276647,-1.8435013283678776,24.90999984741211,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2021-02-28,-0.15305062877193146,0.3614026713363677,-2.02993465529088,-5.616822498253097,23.140526219418174,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2021-03-31,0.029716270186532775,0.4594399004194403,0.32558696030462,0.7086606104680485,21.843043534652047,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2021-04-30,-0.10466919524420526,0.4190125821259094,-1.2560303429304631,-2.997595768026454,17.416190556117467,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2021-05-31,0.0520579270960988,0.4276017010047516,0.655929881410845,1.5339739759443944,19.7604998588562,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2021-06-30,-0.05869816520628524,0.35453197185691715,-0.6723608014538127,-1.8964743798202937,16.956818147139117,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2021-07-31,0.04282439603427746,0.2834220661377539,0.5138927524113295,1.8131712869581513,17.60333351861863,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2021-08-31,0.07129360344339275,0.2731279186032948,0.8166358212606806,2.9899390199169096,17.47772723978216,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2021-09-30,-0.18230629533226828,0.271362106398039,-2.1876755439872193,-8.061831377363706,19.8247617994036,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2021-10-31,0.06857028822962064,0.3009951749039851,0.8228434587554476,2.73374302102327,17.869047573634557,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2021-11-30,-0.0921336909952496,0.31124718261248246,-1.1056042919429951,-3.552174457172597,18.500476246788388,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2021-12-31,0.0019127391296206442,0.2824410432945419,0.02190955730292738,0.077572144074256,21.354545506564055,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2022-01-31,-0.18258631343772413,0.41937816669563,-2.300587549315324,-5.485711303099405,23.18100004196167,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2022-02-28,0.22965466327563921,0.846939039603188,3.0459460602874255,3.596417118420385,25.74842111687911,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2022-03-31,-0.010476506416265408,0.636677724885859,-0.11478607029995141,-0.18028912558630786,26.968695682028066,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2022-04-30,-0.10695813987155489,0.3046837274931464,-1.3476725623815917,-4.423185227087346,24.37350015640259,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2022-05-31,0.0077642093066619955,0.5047577572179792,0.09317051167994395,0.18458460587800007,29.445714587257022,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2022-06-30,-0.05350475019364709,0.390185488452622,-0.6420570023237651,-1.645517379106031,28.100000018165225,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
DNNGY,2022-07-31,0.10783778557652723,0.40924155407527874,1.358756098264243,3.3201811613057846,24.86850004196167,Orsted,Renewable Energy,Offshore Wind,DK,28.4,82,88,75,82,680,110,4500,17200,91,8100,32,40,95,94,88,True,2040,0,45.93023255813954
